file,split,detection_class,detection_id,morphology_class,morphology_id,bbox_xyxy
train/train_009360.jpg,train,Fingers Positive,1,Impacted,5,"108,90,156,106"
train/train_009361.jpg,train,Forearm Fracture,2,Longitudinal,6,"119,108,135,196"
train/train_009362.jpg,train,Humerus,3,Longitudinal,6,"115,85,131,165"
train/train_009363.jpg,train,Humerus Fracture,4,Impacted,5,"123,75,159,92"
train/train_009364.jpg,train,Shoulder Fracture,5,Greenstick,3,"95,79,133,97"
train/train_009365.jpg,train,Wrist Positive,6,Comminuted,1,"105,103,153,119"
train/train_009366.jpg,train,Elbow Positive,0,Avulsion,0,"119,94,153,111"
train/train_009367.jpg,train,Fingers Positive,1,Oblique,7,"100,104,142,144"
train/train_009368.jpg,train,Forearm Fracture,2,Avulsion,0,"97,124,149,143"
train/train_009369.jpg,train,Humerus,3,Comminuted,1,"118,100,152,116"
train/train_009370.jpg,train,Humerus Fracture,4,Pathological,8,"115,143,149,160"
train/train_009371.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"90,138,130,157"
train/train_009372.jpg,train,Wrist Positive,6,Longitudinal,6,"125,118,141,172"
train/train_009373.jpg,train,Elbow Positive,0,Oblique,7,"90,107,140,147"
train/train_009374.jpg,train,Fingers Positive,1,Avulsion,0,"127,88,163,106"
train/train_009375.jpg,train,Forearm Fracture,2,Impacted,5,"99,134,141,152"
train/train_009376.jpg,train,Humerus,3,Pathological,8,"88,119,138,140"
train/train_009377.jpg,train,Humerus Fracture,4,Comminuted,1,"103,121,163,137"
train/train_009378.jpg,train,Shoulder Fracture,5,Spiral,9,"101,142,145,182"
train/train_009379.jpg,train,Wrist Positive,6,Pathological,8,"111,85,159,103"
train/train_009380.jpg,train,Elbow Positive,0,Greenstick,3,"97,153,133,173"
train/train_009381.jpg,train,Fingers Positive,1,Avulsion,0,"115,111,153,130"
train/train_009382.jpg,train,Forearm Fracture,2,Spiral,9,"93,132,127,172"
train/train_009383.jpg,train,Humerus,3,Longitudinal,6,"119,87,135,163"
train/train_009384.jpg,train,Humerus Fracture,4,Spiral,9,"90,103,132,143"
train/train_009385.jpg,train,Shoulder Fracture,5,Avulsion,0,"99,133,135,149"
train/train_009386.jpg,train,Wrist Positive,6,Impacted,5,"97,169,155,190"
train/train_009387.jpg,train,Elbow Positive,0,Greenstick,3,"79,112,143,132"
train/train_009388.jpg,train,Fingers Positive,1,Pathological,8,"81,111,147,128"
train/train_009389.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"111,106,177,124"
train/train_009390.jpg,train,Humerus,3,Impacted,5,"93,129,143,149"
train/train_009391.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"120,81,164,97"
train/train_009392.jpg,train,Shoulder Fracture,5,Comminuted,1,"104,134,146,150"
train/train_009393.jpg,train,Wrist Positive,6,Impacted,5,"109,87,163,105"
train/train_009394.jpg,train,Elbow Positive,0,Impacted,5,"116,118,164,135"
train/train_009395.jpg,train,Fingers Positive,1,Hairline,4,"107,110,143,127"
train/train_009396.jpg,train,Forearm Fracture,2,Pathological,8,"107,116,149,133"
train/train_009397.jpg,train,Humerus,3,Pathological,8,"125,132,165,154"
train/train_009398.jpg,train,Humerus Fracture,4,Pathological,8,"107,99,155,119"
train/train_009399.jpg,train,Shoulder Fracture,5,Greenstick,3,"118,167,162,188"
train/train_009400.jpg,train,Wrist Positive,6,Longitudinal,6,"113,67,129,139"
train/train_009401.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"95,118,155,137"
train/train_009402.jpg,train,Fingers Positive,1,Impacted,5,"94,112,154,130"
train/train_009403.jpg,train,Forearm Fracture,2,Oblique,7,"118,138,152,178"
train/train_009404.jpg,train,Humerus,3,Avulsion,0,"104,150,168,167"
train/train_009405.jpg,train,Humerus Fracture,4,Pathological,8,"127,107,163,129"
train/train_009406.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"113,139,155,160"
train/train_009407.jpg,train,Wrist Positive,6,Comminuted,1,"86,67,140,83"
train/train_009408.jpg,train,Elbow Positive,0,Greenstick,3,"101,133,149,155"
train/train_009409.jpg,train,Fingers Positive,1,Pathological,8,"88,124,134,143"
train/train_009410.jpg,train,Forearm Fracture,2,Greenstick,3,"123,92,169,108"
train/train_009411.jpg,train,Humerus,3,Pathological,8,"109,103,161,122"
train/train_009412.jpg,train,Humerus Fracture,4,Avulsion,0,"121,99,163,120"
train/train_009413.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"102,140,144,162"
train/train_009414.jpg,train,Wrist Positive,6,Pathological,8,"102,122,138,140"
train/train_009415.jpg,train,Elbow Positive,0,Hairline,4,"109,151,149,171"
train/train_009416.jpg,train,Fingers Positive,1,Impacted,5,"102,136,160,156"
train/train_009417.jpg,train,Forearm Fracture,2,Oblique,7,"115,147,159,187"
train/train_009418.jpg,train,Humerus,3,Pathological,8,"90,107,132,125"
train/train_009419.jpg,train,Humerus Fracture,4,Oblique,7,"96,104,136,144"
train/train_009420.jpg,train,Shoulder Fracture,5,Impacted,5,"101,104,149,121"
train/train_009421.jpg,train,Wrist Positive,6,Avulsion,0,"93,107,145,126"
train/train_009422.jpg,train,Elbow Positive,0,Oblique,7,"97,142,139,182"
train/train_009423.jpg,train,Fingers Positive,1,Longitudinal,6,"118,98,134,166"
train/train_009424.jpg,train,Forearm Fracture,2,Longitudinal,6,"113,47,129,109"
train/train_009425.jpg,train,Humerus,3,Fracture-Dislocation,2,"121,109,169,127"
train/train_009426.jpg,train,Humerus Fracture,4,Oblique,7,"94,138,144,178"
train/train_009427.jpg,train,Shoulder Fracture,5,Hairline,4,"101,89,151,111"
train/train_009428.jpg,train,Wrist Positive,6,Spiral,9,"107,125,151,165"
train/train_009429.jpg,train,Elbow Positive,0,Comminuted,1,"90,87,158,103"
train/train_009430.jpg,train,Fingers Positive,1,Fracture-Dislocation,2,"96,125,152,142"
train/train_009431.jpg,train,Forearm Fracture,2,Impacted,5,"96,99,144,120"
train/train_009432.jpg,train,Humerus,3,Avulsion,0,"106,139,148,158"
train/train_009433.jpg,train,Humerus Fracture,4,Spiral,9,"95,106,153,146"
train/train_009434.jpg,train,Shoulder Fracture,5,Comminuted,1,"86,164,136,180"
train/train_009435.jpg,train,Wrist Positive,6,Impacted,5,"127,137,161,153"
train/train_009436.jpg,train,Elbow Positive,0,Spiral,9,"92,95,142,135"
train/train_009437.jpg,train,Fingers Positive,1,Pathological,8,"86,94,134,115"
train/train_009438.jpg,train,Forearm Fracture,2,Hairline,4,"120,140,160,160"
train/train_009439.jpg,train,Humerus,3,Impacted,5,"89,99,153,118"
train/train_009440.jpg,train,Humerus Fracture,4,Spiral,9,"99,79,135,119"
train/train_009441.jpg,train,Shoulder Fracture,5,Longitudinal,6,"102,70,118,166"
train/train_009442.jpg,train,Wrist Positive,6,Spiral,9,"96,88,140,128"
train/train_009443.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"121,98,171,120"
train/train_009444.jpg,train,Fingers Positive,1,Greenstick,3,"116,118,172,134"
train/train_009445.jpg,train,Forearm Fracture,2,Avulsion,0,"106,75,164,91"
train/train_009446.jpg,train,Humerus,3,Greenstick,3,"97,124,133,142"
train/train_009447.jpg,train,Humerus Fracture,4,Impacted,5,"117,122,159,140"
train/train_009448.jpg,train,Shoulder Fracture,5,Spiral,9,"116,82,150,122"
train/train_009449.jpg,train,Wrist Positive,6,Spiral,9,"91,115,159,155"
train/train_009450.jpg,train,Elbow Positive,0,Oblique,7,"99,110,167,150"
train/train_009451.jpg,train,Fingers Positive,1,Hairline,4,"114,153,160,170"
train/train_009452.jpg,train,Forearm Fracture,2,Longitudinal,6,"109,42,125,140"
train/train_009453.jpg,train,Humerus,3,Longitudinal,6,"104,66,120,122"
train/train_009454.jpg,train,Humerus Fracture,4,Longitudinal,6,"133,131,149,213"
train/train_009455.jpg,train,Shoulder Fracture,5,Avulsion,0,"97,157,135,176"
train/train_009456.jpg,train,Wrist Positive,6,Comminuted,1,"110,160,158,176"
train/train_009457.jpg,train,Elbow Positive,0,Longitudinal,6,"108,43,124,135"
train/train_009458.jpg,train,Fingers Positive,1,Greenstick,3,"97,120,153,142"
train/train_009459.jpg,train,Forearm Fracture,2,Greenstick,3,"104,94,164,114"
train/train_009460.jpg,train,Humerus,3,Comminuted,1,"86,105,140,121"
train/train_009461.jpg,train,Humerus Fracture,4,Impacted,5,"95,133,149,154"
train/train_009462.jpg,train,Shoulder Fracture,5,Impacted,5,"97,98,135,120"
train/train_009463.jpg,train,Wrist Positive,6,Longitudinal,6,"136,79,152,145"
train/train_009464.jpg,train,Elbow Positive,0,Impacted,5,"109,129,161,148"
train/train_009465.jpg,train,Fingers Positive,1,Impacted,5,"108,140,170,157"
train/train_009466.jpg,train,Forearm Fracture,2,Spiral,9,"87,139,155,179"
train/train_009467.jpg,train,Humerus,3,Oblique,7,"99,140,135,180"
train/train_009468.jpg,train,Humerus Fracture,4,Oblique,7,"103,151,165,191"
train/train_009469.jpg,train,Shoulder Fracture,5,Greenstick,3,"90,111,142,129"
train/train_009470.jpg,train,Wrist Positive,6,Pathological,8,"115,115,161,136"
train/train_009471.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"105,100,155,119"
train/train_009472.jpg,train,Fingers Positive,1,Longitudinal,6,"110,105,126,185"
train/train_009473.jpg,train,Forearm Fracture,2,Pathological,8,"90,95,140,116"
train/train_009474.jpg,train,Humerus,3,Spiral,9,"95,158,143,198"
train/train_009475.jpg,train,Humerus Fracture,4,Oblique,7,"86,81,150,121"
train/train_009476.jpg,train,Shoulder Fracture,5,Hairline,4,"106,104,166,126"
train/train_009477.jpg,train,Wrist Positive,6,Spiral,9,"119,92,161,132"
train/train_009478.jpg,train,Elbow Positive,0,Comminuted,1,"117,111,165,127"
train/train_009479.jpg,train,Fingers Positive,1,Greenstick,3,"125,122,159,140"
train/train_009480.jpg,train,Forearm Fracture,2,Hairline,4,"110,91,160,113"
train/train_009481.jpg,train,Humerus,3,Pathological,8,"120,94,154,113"
train/train_009482.jpg,train,Humerus Fracture,4,Impacted,5,"109,148,169,166"
train/train_009483.jpg,train,Shoulder Fracture,5,Longitudinal,6,"121,78,137,156"
train/train_009484.jpg,train,Wrist Positive,6,Avulsion,0,"99,146,143,168"
train/train_009485.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"88,99,138,116"
train/train_009486.jpg,train,Fingers Positive,1,Avulsion,0,"124,139,158,161"
train/train_009487.jpg,train,Forearm Fracture,2,Avulsion,0,"95,120,151,139"
train/train_009488.jpg,train,Humerus,3,Hairline,4,"92,67,148,84"
train/train_009489.jpg,train,Humerus Fracture,4,Hairline,4,"110,128,164,150"
train/train_009490.jpg,train,Shoulder Fracture,5,Pathological,8,"104,68,142,90"
train/train_009491.jpg,train,Wrist Positive,6,Comminuted,1,"113,148,163,164"
train/train_009492.jpg,train,Elbow Positive,0,Impacted,5,"101,114,143,134"
train/train_009493.jpg,train,Fingers Positive,1,Pathological,8,"126,116,160,136"
train/train_009494.jpg,train,Forearm Fracture,2,Spiral,9,"113,114,157,154"
train/train_009495.jpg,train,Humerus,3,Greenstick,3,"88,130,146,149"
train/train_009496.jpg,train,Humerus Fracture,4,Pathological,8,"106,85,164,105"
train/train_009497.jpg,train,Shoulder Fracture,5,Greenstick,3,"93,118,147,135"
train/train_009498.jpg,train,Wrist Positive,6,Longitudinal,6,"118,99,134,171"
train/train_009499.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"105,111,141,131"
train/train_009500.jpg,train,Fingers Positive,1,Longitudinal,6,"126,130,142,200"
train/train_009501.jpg,train,Forearm Fracture,2,Comminuted,1,"100,127,138,143"
train/train_009502.jpg,train,Humerus,3,Longitudinal,6,"117,87,133,149"
train/train_009503.jpg,train,Humerus Fracture,4,Comminuted,1,"100,121,142,137"
train/train_009504.jpg,train,Shoulder Fracture,5,Impacted,5,"120,124,156,140"
train/train_009505.jpg,train,Wrist Positive,6,Impacted,5,"96,107,132,125"
train/train_009506.jpg,train,Elbow Positive,0,Oblique,7,"83,125,143,165"
train/train_009507.jpg,train,Fingers Positive,1,Pathological,8,"99,93,133,115"
train/train_009508.jpg,train,Forearm Fracture,2,Impacted,5,"94,147,156,164"
train/train_009509.jpg,train,Humerus,3,Fracture-Dislocation,2,"118,95,152,113"
train/train_009510.jpg,train,Humerus Fracture,4,Pathological,8,"82,83,138,105"
train/train_009511.jpg,train,Shoulder Fracture,5,Greenstick,3,"87,131,149,151"
train/train_009512.jpg,train,Wrist Positive,6,Greenstick,3,"108,102,160,121"
train/train_009513.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"122,136,162,158"
train/train_009514.jpg,train,Fingers Positive,1,Pathological,8,"117,148,175,166"
train/train_009515.jpg,train,Forearm Fracture,2,Pathological,8,"79,74,143,94"
train/train_009516.jpg,train,Humerus,3,Spiral,9,"79,141,141,181"
train/train_009517.jpg,train,Humerus Fracture,4,Greenstick,3,"121,86,171,105"
train/train_009518.jpg,train,Shoulder Fracture,5,Avulsion,0,"99,144,153,161"
train/train_009519.jpg,train,Wrist Positive,6,Comminuted,1,"84,99,142,115"
train/train_009520.jpg,train,Elbow Positive,0,Greenstick,3,"95,101,149,123"
train/train_009521.jpg,train,Fingers Positive,1,Comminuted,1,"106,108,162,124"
train/train_009522.jpg,train,Forearm Fracture,2,Impacted,5,"85,139,151,157"
train/train_009523.jpg,train,Humerus,3,Comminuted,1,"98,90,164,106"
train/train_009524.jpg,train,Humerus Fracture,4,Comminuted,1,"118,139,170,155"
train/train_009525.jpg,train,Shoulder Fracture,5,Hairline,4,"87,161,143,179"
train/train_009526.jpg,train,Wrist Positive,6,Avulsion,0,"102,147,142,164"
train/train_009527.jpg,train,Elbow Positive,0,Longitudinal,6,"119,111,135,175"
train/train_009528.jpg,train,Fingers Positive,1,Fracture-Dislocation,2,"122,114,166,136"
train/train_009529.jpg,train,Forearm Fracture,2,Pathological,8,"106,135,150,156"
train/train_009530.jpg,train,Humerus,3,Oblique,7,"97,114,147,154"
train/train_009531.jpg,train,Humerus Fracture,4,Longitudinal,6,"115,91,131,149"
train/train_009532.jpg,train,Shoulder Fracture,5,Oblique,7,"123,121,167,161"
train/train_009533.jpg,train,Wrist Positive,6,Spiral,9,"120,124,166,164"
train/train_009534.jpg,train,Elbow Positive,0,Comminuted,1,"108,118,146,134"
train/train_009535.jpg,train,Fingers Positive,1,Spiral,9,"104,96,152,136"
train/train_009536.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"111,155,155,176"
train/train_009537.jpg,train,Humerus,3,Comminuted,1,"83,104,137,120"
train/train_009538.jpg,train,Humerus Fracture,4,Oblique,7,"92,129,134,169"
train/train_009539.jpg,train,Shoulder Fracture,5,Pathological,8,"105,94,151,116"
train/train_009540.jpg,train,Wrist Positive,6,Pathological,8,"100,86,136,102"
train/train_009541.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"75,83,147,100"
train/train_009542.jpg,train,Fingers Positive,1,Pathological,8,"92,158,138,175"
train/train_009543.jpg,train,Forearm Fracture,2,Comminuted,1,"91,63,131,79"
train/train_009544.jpg,train,Humerus,3,Impacted,5,"94,90,150,107"
train/train_009545.jpg,train,Humerus Fracture,4,Comminuted,1,"93,92,153,108"
train/train_009546.jpg,train,Shoulder Fracture,5,Hairline,4,"114,105,148,126"
train/train_009547.jpg,train,Wrist Positive,6,Oblique,7,"110,88,164,128"
train/train_009548.jpg,train,Elbow Positive,0,Oblique,7,"104,122,158,162"
train/train_009549.jpg,train,Fingers Positive,1,Avulsion,0,"94,127,128,144"
train/train_009550.jpg,train,Forearm Fracture,2,Pathological,8,"123,113,159,135"
train/train_009551.jpg,train,Humerus,3,Avulsion,0,"85,100,143,120"
train/train_009552.jpg,train,Humerus Fracture,4,Avulsion,0,"100,146,146,168"
train/train_009553.jpg,train,Shoulder Fracture,5,Spiral,9,"84,118,140,158"
train/train_009554.jpg,train,Wrist Positive,6,Oblique,7,"110,107,150,147"
train/train_009555.jpg,train,Elbow Positive,0,Avulsion,0,"108,119,152,137"
train/train_009556.jpg,train,Fingers Positive,1,Impacted,5,"102,66,154,88"
train/train_009557.jpg,train,Forearm Fracture,2,Hairline,4,"119,125,153,143"
train/train_009558.jpg,train,Humerus,3,Avulsion,0,"95,115,145,135"
train/train_009559.jpg,train,Humerus Fracture,4,Spiral,9,"121,130,169,170"
train/train_009560.jpg,train,Shoulder Fracture,5,Longitudinal,6,"106,54,122,136"
train/train_009561.jpg,train,Wrist Positive,6,Hairline,4,"120,99,168,121"
train/train_009562.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"126,89,164,106"
train/train_009563.jpg,train,Fingers Positive,1,Spiral,9,"120,110,172,150"
train/train_009564.jpg,train,Forearm Fracture,2,Greenstick,3,"92,168,136,189"
train/train_009565.jpg,train,Humerus,3,Fracture-Dislocation,2,"110,127,150,146"
train/train_009566.jpg,train,Humerus Fracture,4,Comminuted,1,"118,127,162,143"
train/train_009567.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"102,149,154,167"
train/train_009568.jpg,train,Wrist Positive,6,Comminuted,1,"114,162,152,178"
train/train_009569.jpg,train,Elbow Positive,0,Hairline,4,"101,107,143,126"
train/train_009570.jpg,train,Fingers Positive,1,Longitudinal,6,"111,112,127,206"
train/train_009571.jpg,train,Forearm Fracture,2,Spiral,9,"113,97,147,137"
train/train_009572.jpg,train,Humerus,3,Hairline,4,"104,118,166,135"
train/train_009573.jpg,train,Humerus Fracture,4,Avulsion,0,"112,121,158,141"
train/train_009574.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"91,124,137,146"
train/train_009575.jpg,train,Wrist Positive,6,Oblique,7,"94,108,152,148"
train/train_009576.jpg,train,Elbow Positive,0,Greenstick,3,"96,153,136,170"
train/train_009577.jpg,train,Fingers Positive,1,Hairline,4,"89,120,143,138"
train/train_009578.jpg,train,Forearm Fracture,2,Hairline,4,"106,104,142,122"
train/train_009579.jpg,train,Humerus,3,Longitudinal,6,"108,56,124,160"
train/train_009580.jpg,train,Humerus Fracture,4,Pathological,8,"104,112,172,133"
train/train_009581.jpg,train,Shoulder Fracture,5,Pathological,8,"102,148,160,165"
train/train_009582.jpg,train,Wrist Positive,6,Longitudinal,6,"122,68,138,134"
train/train_009583.jpg,train,Elbow Positive,0,Impacted,5,"103,93,163,109"
train/train_009584.jpg,train,Fingers Positive,1,Avulsion,0,"101,169,155,188"
train/train_009585.jpg,train,Forearm Fracture,2,Hairline,4,"90,141,144,160"
train/train_009586.jpg,train,Humerus,3,Pathological,8,"96,151,136,168"
train/train_009587.jpg,train,Humerus Fracture,4,Pathological,8,"113,94,151,116"
train/train_009588.jpg,train,Shoulder Fracture,5,Pathological,8,"125,160,163,180"
train/train_009589.jpg,train,Wrist Positive,6,Impacted,5,"107,145,153,162"
train/train_009590.jpg,train,Elbow Positive,0,Avulsion,0,"87,108,135,128"
train/train_009591.jpg,train,Fingers Positive,1,Oblique,7,"91,103,133,143"
train/train_009592.jpg,train,Forearm Fracture,2,Comminuted,1,"105,92,145,108"
train/train_009593.jpg,train,Humerus,3,Hairline,4,"112,123,154,141"
train/train_009594.jpg,train,Humerus Fracture,4,Oblique,7,"105,108,175,148"
train/train_009595.jpg,train,Shoulder Fracture,5,Comminuted,1,"97,96,139,112"
train/train_009596.jpg,train,Wrist Positive,6,Fracture-Dislocation,2,"94,78,132,95"
train/train_009597.jpg,train,Elbow Positive,0,Comminuted,1,"113,133,163,149"
train/train_009598.jpg,train,Fingers Positive,1,Pathological,8,"93,113,133,133"
train/train_009599.jpg,train,Forearm Fracture,2,Greenstick,3,"104,96,142,114"
train/train_009600.jpg,train,Humerus,3,Longitudinal,6,"128,85,144,165"
train/train_009601.jpg,train,Humerus Fracture,4,Longitudinal,6,"103,111,119,175"
train/train_009602.jpg,train,Shoulder Fracture,5,Hairline,4,"118,92,162,110"
train/train_009603.jpg,train,Wrist Positive,6,Longitudinal,6,"129,75,145,159"
train/train_009604.jpg,train,Elbow Positive,0,Avulsion,0,"121,113,157,134"
train/train_009605.jpg,train,Fingers Positive,1,Hairline,4,"89,118,147,137"
train/train_009606.jpg,train,Forearm Fracture,2,Pathological,8,"87,105,147,124"
train/train_009607.jpg,train,Humerus,3,Comminuted,1,"99,112,159,128"
train/train_009608.jpg,train,Humerus Fracture,4,Comminuted,1,"99,110,137,126"
train/train_009609.jpg,train,Shoulder Fracture,5,Comminuted,1,"110,163,144,179"
train/train_009610.jpg,train,Wrist Positive,6,Avulsion,0,"116,112,176,132"
train/train_009611.jpg,train,Elbow Positive,0,Pathological,8,"78,85,142,106"
train/train_009612.jpg,train,Fingers Positive,1,Spiral,9,"84,132,144,172"
train/train_009613.jpg,train,Forearm Fracture,2,Greenstick,3,"97,101,149,118"
train/train_009614.jpg,train,Humerus,3,Impacted,5,"113,134,157,156"
train/train_009615.jpg,train,Humerus Fracture,4,Comminuted,1,"116,102,150,118"
train/train_009616.jpg,train,Shoulder Fracture,5,Longitudinal,6,"113,95,129,149"
train/train_009617.jpg,train,Wrist Positive,6,Comminuted,1,"94,135,134,151"
train/train_009618.jpg,train,Elbow Positive,0,Longitudinal,6,"115,78,131,144"
train/train_009619.jpg,train,Fingers Positive,1,Longitudinal,6,"120,84,136,190"
train/train_009620.jpg,train,Forearm Fracture,2,Impacted,5,"113,93,151,113"
train/train_009621.jpg,train,Humerus,3,Longitudinal,6,"120,52,136,160"
train/train_009622.jpg,train,Humerus Fracture,4,Impacted,5,"111,136,157,156"
train/train_009623.jpg,train,Shoulder Fracture,5,Impacted,5,"92,57,142,78"
train/train_009624.jpg,train,Wrist Positive,6,Avulsion,0,"107,135,157,155"
train/train_009625.jpg,train,Elbow Positive,0,Pathological,8,"93,115,143,134"
train/train_009626.jpg,train,Fingers Positive,1,Oblique,7,"86,99,146,139"
train/train_009627.jpg,train,Forearm Fracture,2,Longitudinal,6,"104,67,120,121"
train/train_009628.jpg,train,Humerus,3,Longitudinal,6,"125,102,141,166"
train/train_009629.jpg,train,Humerus Fracture,4,Avulsion,0,"98,126,132,145"
train/train_009630.jpg,train,Shoulder Fracture,5,Hairline,4,"83,112,137,130"
train/train_009631.jpg,train,Wrist Positive,6,Spiral,9,"97,75,139,115"
train/train_009632.jpg,train,Elbow Positive,0,Avulsion,0,"105,159,171,175"
train/train_009633.jpg,train,Fingers Positive,1,Greenstick,3,"101,143,157,162"
train/train_009634.jpg,train,Forearm Fracture,2,Oblique,7,"105,92,165,132"
train/train_009635.jpg,train,Humerus,3,Greenstick,3,"124,107,166,129"
train/train_009636.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"105,93,161,112"
train/train_009637.jpg,train,Shoulder Fracture,5,Hairline,4,"117,166,151,186"
train/train_009638.jpg,train,Wrist Positive,6,Hairline,4,"100,119,162,141"
train/train_009639.jpg,train,Elbow Positive,0,Comminuted,1,"101,129,139,145"
train/train_009640.jpg,train,Fingers Positive,1,Spiral,9,"109,115,143,155"
train/train_009641.jpg,train,Forearm Fracture,2,Oblique,7,"111,146,161,186"
train/train_009642.jpg,train,Humerus,3,Oblique,7,"120,93,170,133"
train/train_009643.jpg,train,Humerus Fracture,4,Pathological,8,"109,93,167,114"
train/train_009644.jpg,train,Shoulder Fracture,5,Avulsion,0,"83,122,137,141"
train/train_009645.jpg,train,Wrist Positive,6,Impacted,5,"85,82,147,101"
train/train_009646.jpg,train,Elbow Positive,0,Longitudinal,6,"135,134,151,224"
train/train_009647.jpg,train,Fingers Positive,1,Spiral,9,"115,149,171,189"
train/train_009648.jpg,train,Forearm Fracture,2,Oblique,7,"112,112,166,152"
train/train_009649.jpg,train,Humerus,3,Impacted,5,"109,98,147,118"
train/train_009650.jpg,train,Humerus Fracture,4,Spiral,9,"100,102,152,142"
train/train_009651.jpg,train,Shoulder Fracture,5,Hairline,4,"96,78,132,100"
train/train_009652.jpg,train,Wrist Positive,6,Impacted,5,"99,137,157,159"
train/train_009653.jpg,train,Elbow Positive,0,Oblique,7,"108,103,154,143"
train/train_009654.jpg,train,Fingers Positive,1,Pathological,8,"95,122,131,142"
train/train_009655.jpg,train,Forearm Fracture,2,Hairline,4,"111,155,149,172"
train/train_009656.jpg,train,Humerus,3,Longitudinal,6,"129,55,145,157"
train/train_009657.jpg,train,Humerus Fracture,4,Pathological,8,"106,94,164,112"
train/train_009658.jpg,train,Shoulder Fracture,5,Hairline,4,"121,151,169,173"
train/train_009659.jpg,train,Wrist Positive,6,Longitudinal,6,"134,90,150,150"
train/train_009660.jpg,train,Elbow Positive,0,Longitudinal,6,"108,61,124,115"
train/train_009661.jpg,train,Fingers Positive,1,Impacted,5,"83,149,151,169"
train/train_009662.jpg,train,Forearm Fracture,2,Spiral,9,"118,145,154,185"
train/train_009663.jpg,train,Humerus,3,Longitudinal,6,"133,85,149,143"
train/train_009664.jpg,train,Humerus Fracture,4,Longitudinal,6,"115,72,131,146"
train/train_009665.jpg,train,Shoulder Fracture,5,Greenstick,3,"87,109,139,130"
train/train_009666.jpg,train,Wrist Positive,6,Comminuted,1,"104,147,150,163"
train/train_009667.jpg,train,Elbow Positive,0,Hairline,4,"93,99,143,119"
train/train_009668.jpg,train,Fingers Positive,1,Longitudinal,6,"125,88,141,200"
train/train_009669.jpg,train,Forearm Fracture,2,Impacted,5,"112,98,146,117"
train/train_009670.jpg,train,Humerus,3,Longitudinal,6,"121,117,137,177"
train/train_009671.jpg,train,Humerus Fracture,4,Oblique,7,"119,124,167,164"
train/train_009672.jpg,train,Shoulder Fracture,5,Greenstick,3,"109,124,155,143"
train/train_009673.jpg,train,Wrist Positive,6,Longitudinal,6,"136,64,152,148"
train/train_009674.jpg,train,Elbow Positive,0,Pathological,8,"110,86,148,107"
train/train_009675.jpg,train,Fingers Positive,1,Greenstick,3,"110,161,160,183"
train/train_009676.jpg,train,Forearm Fracture,2,Pathological,8,"115,132,153,154"
train/train_009677.jpg,train,Humerus,3,Oblique,7,"116,88,158,128"
train/train_009678.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"95,103,157,121"
train/train_009679.jpg,train,Shoulder Fracture,5,Greenstick,3,"93,93,149,113"
train/train_009680.jpg,train,Wrist Positive,6,Impacted,5,"104,155,140,171"
train/train_009681.jpg,train,Elbow Positive,0,Longitudinal,6,"108,50,124,166"
train/train_009682.jpg,train,Fingers Positive,1,Pathological,8,"115,124,151,140"
train/train_009683.jpg,train,Forearm Fracture,2,Oblique,7,"121,135,169,175"
train/train_009684.jpg,train,Humerus,3,Oblique,7,"89,99,137,139"
train/train_009685.jpg,train,Humerus Fracture,4,Impacted,5,"105,132,167,151"
train/train_009686.jpg,train,Shoulder Fracture,5,Longitudinal,6,"112,123,128,181"
train/train_009687.jpg,train,Wrist Positive,6,Spiral,9,"107,98,149,138"
train/train_009688.jpg,train,Elbow Positive,0,Greenstick,3,"105,99,153,121"
train/train_009689.jpg,train,Fingers Positive,1,Longitudinal,6,"120,138,136,190"
train/train_009690.jpg,train,Forearm Fracture,2,Spiral,9,"93,74,151,114"
train/train_009691.jpg,train,Humerus,3,Impacted,5,"91,105,149,122"
train/train_009692.jpg,train,Humerus Fracture,4,Oblique,7,"101,154,149,194"
train/train_009693.jpg,train,Shoulder Fracture,5,Longitudinal,6,"134,92,150,148"
train/train_009694.jpg,train,Wrist Positive,6,Longitudinal,6,"133,79,149,139"
train/train_009695.jpg,train,Elbow Positive,0,Longitudinal,6,"104,62,120,138"
train/train_009696.jpg,train,Fingers Positive,1,Avulsion,0,"118,129,156,151"
train/train_009697.jpg,train,Forearm Fracture,2,Avulsion,0,"96,172,136,192"
train/train_009698.jpg,train,Humerus,3,Avulsion,0,"118,160,158,179"
